connector_id,connector_x,connector_y,connector_z,confidence,creation_time,edition_time,tags,type,creator,editor,skeleton_id,neuron_id,name,post_x,post_y,post_z,node_id,annotations,cube,other_annotations,user,user_id,project_id,transaction_id,execution_time,label
2119187,105008.0,53536.0,32224.0,5,2025-02-26 13:04:11.710082,2025-02-26 13:04:11.710082,,Postsynaptic,shiyan,shiyan,608253,608253,neuron 608254,104912.0,53528.0,32256.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'uncertain', 'sh: distanced set', 'ad: uncertain', 'acs: wrong set', 'mc: uncertain']",cube2,"['uncertain', 'sh: distanced set', 'ad: uncertain', 'acs: wrong set', 'mc: uncertain']",adulac,18,18,2524161,2025-03-17 17:33:16.673891+00:00,annotations.add
2119187,105008.0,53536.0,32224.0,5,2025-02-26 13:04:11.710082,2025-02-26 13:04:11.710082,,Postsynaptic,shiyan,shiyan,608253,608253,neuron 608254,104912.0,53528.0,32256.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'uncertain', 'sh: distanced set', 'ad: uncertain', 'acs: wrong set', 'mc: uncertain']",cube2,"['uncertain', 'sh: distanced set', 'ad: uncertain', 'acs: wrong set', 'mc: uncertain']",sharris,47,18,2523916,2025-03-17 16:51:57.484807+00:00,annotations.add
2119187,105008.0,53536.0,32224.0,5,2025-02-26 13:04:11.710082,2025-02-26 13:04:11.710082,,Postsynaptic,shiyan,shiyan,608253,608253,neuron 608254,104912.0,53528.0,32256.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'uncertain', 'sh: distanced set', 'ad: uncertain', 'acs: wrong set', 'mc: uncertain']",cube2,"['uncertain', 'sh: distanced set', 'ad: uncertain', 'acs: wrong set', 'mc: uncertain']",acorreia,9,18,2523845,2025-03-17 16:36:55.541728+00:00,annotations.add
2119188,103968.0,53208.0,32128.0,5,2025-02-26 13:04:11.804087,2025-02-26 13:04:11.804087,,Postsynaptic,shiyan,shiyan,608257,608257,neuron 608258,103992.0,53432.0,32056.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'pre correct', 'mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",cube2,"['pre correct', 'mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",mclayton,23,18,2524211,2025-03-17 17:38:51.800656+00:00,annotations.add
2119188,103968.0,53208.0,32128.0,5,2025-02-26 13:04:11.804087,2025-02-26 13:04:11.804087,,Postsynaptic,shiyan,shiyan,608257,608257,neuron 608258,103992.0,53432.0,32056.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'pre correct', 'mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",cube2,"['pre correct', 'mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",adulac,18,18,2524167,2025-03-17 17:33:59.335042+00:00,annotations.add
2119188,103968.0,53208.0,32128.0,5,2025-02-26 13:04:11.804087,2025-02-26 13:04:11.804087,,Postsynaptic,shiyan,shiyan,608257,608257,neuron 608258,103992.0,53432.0,32056.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'pre correct', 'mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",cube2,"['pre correct', 'mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",sharris,47,18,2523926,2025-03-17 16:55:54.699140+00:00,annotations.add
2119188,103968.0,53208.0,32128.0,5,2025-02-26 13:04:11.804087,2025-02-26 13:04:11.804087,,Postsynaptic,shiyan,shiyan,608257,608257,neuron 608258,103992.0,53432.0,32056.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'pre correct', 'mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",cube2,"['pre correct', 'mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",acorreia,9,18,2523849,2025-03-17 16:37:32.934525+00:00,annotations.add
2119189,103960.0,53184.0,32128.0,5,2025-02-26 13:04:11.898527,2025-02-26 13:04:11.898527,,Postsynaptic,shiyan,shiyan,608261,608261,neuron 608262,103808.0,53272.0,32136.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'pre correct', 'mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",cube2,"['pre correct', 'mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",mclayton,23,18,2524216,2025-03-17 17:39:24.530486+00:00,annotations.add
2119189,103960.0,53184.0,32128.0,5,2025-02-26 13:04:11.898527,2025-02-26 13:04:11.898527,,Postsynaptic,shiyan,shiyan,608261,608261,neuron 608262,103808.0,53272.0,32136.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'pre correct', 'mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",cube2,"['pre correct', 'mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",adulac,18,18,2524175,2025-03-17 17:34:28.349865+00:00,annotations.add
2119189,103960.0,53184.0,32128.0,5,2025-02-26 13:04:11.898527,2025-02-26 13:04:11.898527,,Postsynaptic,shiyan,shiyan,608261,608261,neuron 608262,103808.0,53272.0,32136.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'pre correct', 'mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",cube2,"['pre correct', 'mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",sharris,47,18,2523932,2025-03-17 16:57:14.955278+00:00,annotations.add
2119189,103960.0,53184.0,32128.0,5,2025-02-26 13:04:11.898527,2025-02-26 13:04:11.898527,,Postsynaptic,shiyan,shiyan,608261,608261,neuron 608262,103808.0,53272.0,32136.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'pre correct', 'mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",cube2,"['pre correct', 'mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",acorreia,9,18,2523853,2025-03-17 16:39:06.197985+00:00,annotations.add
2119190,103976.0,53208.0,32120.0,5,2025-02-26 13:04:11.995381,2025-02-26 13:04:11.995381,,Postsynaptic,shiyan,shiyan,608265,608265,neuron 608266,104040.0,53432.0,32136.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'distanced set', 'mc: wrong set', 'ad: wrong set', 'sh: pre correct', 'acs: uncertain']",cube2,"['distanced set', 'mc: wrong set', 'ad: wrong set', 'sh: pre correct', 'acs: uncertain']",mclayton,23,18,2524226,2025-03-17 17:40:34.901851+00:00,annotations.add
2119190,103976.0,53208.0,32120.0,5,2025-02-26 13:04:11.995381,2025-02-26 13:04:11.995381,,Postsynaptic,shiyan,shiyan,608265,608265,neuron 608266,104040.0,53432.0,32136.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'distanced set', 'mc: wrong set', 'ad: wrong set', 'sh: pre correct', 'acs: uncertain']",cube2,"['distanced set', 'mc: wrong set', 'ad: wrong set', 'sh: pre correct', 'acs: uncertain']",adulac,18,18,2524183,2025-03-17 17:35:06.027922+00:00,annotations.add
2119190,103976.0,53208.0,32120.0,5,2025-02-26 13:04:11.995381,2025-02-26 13:04:11.995381,,Postsynaptic,shiyan,shiyan,608265,608265,neuron 608266,104040.0,53432.0,32136.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'distanced set', 'mc: wrong set', 'ad: wrong set', 'sh: pre correct', 'acs: uncertain']",cube2,"['distanced set', 'mc: wrong set', 'ad: wrong set', 'sh: pre correct', 'acs: uncertain']",sharris,47,18,2523934,2025-03-17 16:59:13.451272+00:00,annotations.add
2119190,103976.0,53208.0,32120.0,5,2025-02-26 13:04:11.995381,2025-02-26 13:04:11.995381,,Postsynaptic,shiyan,shiyan,608265,608265,neuron 608266,104040.0,53432.0,32136.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'distanced set', 'mc: wrong set', 'ad: wrong set', 'sh: pre correct', 'acs: uncertain']",cube2,"['distanced set', 'mc: wrong set', 'ad: wrong set', 'sh: pre correct', 'acs: uncertain']",acorreia,9,18,2523857,2025-03-17 16:39:37.385106+00:00,annotations.add
2119191,103960.0,53192.0,32112.0,5,2025-02-26 13:04:12.094917,2025-02-26 13:04:12.094917,,Postsynaptic,shiyan,shiyan,608269,608269,neuron 608270,103976.0,53376.0,32192.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'mc: pre correct', 'sh: uncertain', 'ad: wrong set', 'acs: pre correct']",cube2,"['mc: pre correct', 'sh: uncertain', 'ad: wrong set', 'acs: pre correct']",mclayton,23,18,2524232,2025-03-17 17:41:08.650609+00:00,annotations.add
2119191,103960.0,53192.0,32112.0,5,2025-02-26 13:04:12.094917,2025-02-26 13:04:12.094917,,Postsynaptic,shiyan,shiyan,608269,608269,neuron 608270,103976.0,53376.0,32192.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'mc: pre correct', 'sh: uncertain', 'ad: wrong set', 'acs: pre correct']",cube2,"['mc: pre correct', 'sh: uncertain', 'ad: wrong set', 'acs: pre correct']",adulac,18,18,2524191,2025-03-17 17:35:40.764948+00:00,annotations.add
2119191,103960.0,53192.0,32112.0,5,2025-02-26 13:04:12.094917,2025-02-26 13:04:12.094917,,Postsynaptic,shiyan,shiyan,608269,608269,neuron 608270,103976.0,53376.0,32192.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'mc: pre correct', 'sh: uncertain', 'ad: wrong set', 'acs: pre correct']",cube2,"['mc: pre correct', 'sh: uncertain', 'ad: wrong set', 'acs: pre correct']",sharris,47,18,2523936,2025-03-17 17:00:42.003354+00:00,annotations.add
2119191,103960.0,53192.0,32112.0,5,2025-02-26 13:04:12.094917,2025-02-26 13:04:12.094917,,Postsynaptic,shiyan,shiyan,608269,608269,neuron 608270,103976.0,53376.0,32192.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'mc: pre correct', 'sh: uncertain', 'ad: wrong set', 'acs: pre correct']",cube2,"['mc: pre correct', 'sh: uncertain', 'ad: wrong set', 'acs: pre correct']",acorreia,9,18,2523865,2025-03-17 16:40:23.092796+00:00,annotations.add
2119191,103960.0,53192.0,32112.0,5,2025-02-26 13:04:12.094917,2025-02-26 13:04:12.094917,,Postsynaptic,shiyan,shiyan,608269,608269,neuron 608270,103976.0,53376.0,32192.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'mc: pre correct', 'sh: uncertain', 'ad: wrong set', 'acs: pre correct']",cube2,"['mc: pre correct', 'sh: uncertain', 'ad: wrong set', 'acs: pre correct']",acorreia,9,18,2523861,2025-03-17 16:40:01.183965+00:00,annotations.add
2119192,103960.0,53200.0,32104.0,5,2025-02-26 13:04:12.187166,2025-02-26 13:04:12.187166,,Postsynaptic,shiyan,shiyan,608273,608273,neuron 608274,103952.0,53280.0,32248.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",cube2,"['mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",mclayton,23,18,2524240,2025-03-17 17:41:54.267463+00:00,annotations.add
2119192,103960.0,53200.0,32104.0,5,2025-02-26 13:04:12.187166,2025-02-26 13:04:12.187166,,Postsynaptic,shiyan,shiyan,608273,608273,neuron 608274,103952.0,53280.0,32248.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",cube2,"['mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",adulac,18,18,2524197,2025-03-17 17:36:43.854291+00:00,annotations.add
2119192,103960.0,53200.0,32104.0,5,2025-02-26 13:04:12.187166,2025-02-26 13:04:12.187166,,Postsynaptic,shiyan,shiyan,608273,608273,neuron 608274,103952.0,53280.0,32248.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",cube2,"['mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",sharris,47,18,2523941,2025-03-17 17:01:58.073179+00:00,annotations.add
2119192,103960.0,53200.0,32104.0,5,2025-02-26 13:04:12.187166,2025-02-26 13:04:12.187166,,Postsynaptic,shiyan,shiyan,608273,608273,neuron 608274,103952.0,53280.0,32248.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",cube2,"['mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",acorreia,9,18,2523868,2025-03-17 16:41:10.947014+00:00,annotations.add
2119193,103576.0,53304.0,32480.0,5,2025-02-26 13:04:12.280220,2025-02-26 13:04:12.280220,,Postsynaptic,shiyan,shiyan,608277,608277,neuron 608278,103776.0,53344.0,32424.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",cube2,"['mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",mclayton,23,18,2524256,2025-03-17 17:43:37.503274+00:00,annotations.add
2119193,103576.0,53304.0,32480.0,5,2025-02-26 13:04:12.280220,2025-02-26 13:04:12.280220,,Postsynaptic,shiyan,shiyan,608277,608277,neuron 608278,103776.0,53344.0,32424.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",cube2,"['mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",adulac,18,18,2524201,2025-03-17 17:37:30.641179+00:00,annotations.add
2119193,103576.0,53304.0,32480.0,5,2025-02-26 13:04:12.280220,2025-02-26 13:04:12.280220,,Postsynaptic,shiyan,shiyan,608277,608277,neuron 608278,103776.0,53344.0,32424.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",cube2,"['mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",sharris,47,18,2523947,2025-03-17 17:05:28.495443+00:00,annotations.add
2119193,103576.0,53304.0,32480.0,5,2025-02-26 13:04:12.280220,2025-02-26 13:04:12.280220,,Postsynaptic,shiyan,shiyan,608277,608277,neuron 608278,103776.0,53344.0,32424.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",cube2,"['mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",sharris,47,18,2523943,2025-03-17 17:04:15.494560+00:00,annotations.add
2119193,103576.0,53304.0,32480.0,5,2025-02-26 13:04:12.280220,2025-02-26 13:04:12.280220,,Postsynaptic,shiyan,shiyan,608277,608277,neuron 608278,103776.0,53344.0,32424.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",cube2,"['mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: pre correct']",acorreia,9,18,2523872,2025-03-17 16:41:39.177818+00:00,annotations.add
2119194,103792.0,53952.0,32616.0,5,2025-02-26 13:04:12.368827,2025-02-26 13:04:12.368827,,Postsynaptic,shiyan,shiyan,608281,608281,neuron 608282,103880.0,53904.0,32472.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: distanced set', 'mc: wrong set', 'ad: uncertain', 'sh: pre correct', 'acs: uncertain']",cube2,"['ad: distanced set', 'mc: wrong set', 'ad: uncertain', 'sh: pre correct', 'acs: uncertain']",mclayton,23,18,2524280,2025-03-17 17:46:03.861566+00:00,annotations.add
2119194,103792.0,53952.0,32616.0,5,2025-02-26 13:04:12.368827,2025-02-26 13:04:12.368827,,Postsynaptic,shiyan,shiyan,608281,608281,neuron 608282,103880.0,53904.0,32472.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: distanced set', 'mc: wrong set', 'ad: uncertain', 'sh: pre correct', 'acs: uncertain']",cube2,"['ad: distanced set', 'mc: wrong set', 'ad: uncertain', 'sh: pre correct', 'acs: uncertain']",adulac,18,18,2524205,2025-03-17 17:38:13.288359+00:00,annotations.add
2119194,103792.0,53952.0,32616.0,5,2025-02-26 13:04:12.368827,2025-02-26 13:04:12.368827,,Postsynaptic,shiyan,shiyan,608281,608281,neuron 608282,103880.0,53904.0,32472.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: distanced set', 'mc: wrong set', 'ad: uncertain', 'sh: pre correct', 'acs: uncertain']",cube2,"['ad: distanced set', 'mc: wrong set', 'ad: uncertain', 'sh: pre correct', 'acs: uncertain']",sharris,47,18,2523964,2025-03-17 17:07:26.026486+00:00,annotations.add
2119194,103792.0,53952.0,32616.0,5,2025-02-26 13:04:12.368827,2025-02-26 13:04:12.368827,,Postsynaptic,shiyan,shiyan,608281,608281,neuron 608282,103880.0,53904.0,32472.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: distanced set', 'mc: wrong set', 'ad: uncertain', 'sh: pre correct', 'acs: uncertain']",cube2,"['ad: distanced set', 'mc: wrong set', 'ad: uncertain', 'sh: pre correct', 'acs: uncertain']",acorreia,9,18,2523874,2025-03-17 16:44:01.076691+00:00,annotations.add
2119195,103800.0,53992.0,32616.0,5,2025-02-26 13:04:12.463418,2025-02-26 13:04:12.463418,,Postsynaptic,shiyan,shiyan,608285,608285,neuron 608286,103800.0,53816.0,32520.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: distanced set', 'sh: distanced set', 'mc: pre correct', 'ad: uncertain', 'acs: uncertain', 'mr: uncertain']",cube2,"['ad: distanced set', 'sh: distanced set', 'mc: pre correct', 'ad: uncertain', 'acs: uncertain', 'mr: uncertain']",mclayton,23,18,2524284,2025-03-17 17:46:25.153900+00:00,annotations.add
2119195,103800.0,53992.0,32616.0,5,2025-02-26 13:04:12.463418,2025-02-26 13:04:12.463418,,Postsynaptic,shiyan,shiyan,608285,608285,neuron 608286,103800.0,53816.0,32520.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: distanced set', 'sh: distanced set', 'mc: pre correct', 'ad: uncertain', 'acs: uncertain', 'mr: uncertain']",cube2,"['ad: distanced set', 'sh: distanced set', 'mc: pre correct', 'ad: uncertain', 'acs: uncertain', 'mr: uncertain']",adulac,18,18,2524213,2025-03-17 17:38:58.471429+00:00,annotations.add
2119195,103800.0,53992.0,32616.0,5,2025-02-26 13:04:12.463418,2025-02-26 13:04:12.463418,,Postsynaptic,shiyan,shiyan,608285,608285,neuron 608286,103800.0,53816.0,32520.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: distanced set', 'sh: distanced set', 'mc: pre correct', 'ad: uncertain', 'acs: uncertain', 'mr: uncertain']",cube2,"['ad: distanced set', 'sh: distanced set', 'mc: pre correct', 'ad: uncertain', 'acs: uncertain', 'mr: uncertain']",sharris,47,18,2523968,2025-03-17 17:08:34.657606+00:00,annotations.add
2119195,103800.0,53992.0,32616.0,5,2025-02-26 13:04:12.463418,2025-02-26 13:04:12.463418,,Postsynaptic,shiyan,shiyan,608285,608285,neuron 608286,103800.0,53816.0,32520.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: distanced set', 'sh: distanced set', 'mc: pre correct', 'ad: uncertain', 'acs: uncertain', 'mr: uncertain']",cube2,"['ad: distanced set', 'sh: distanced set', 'mc: pre correct', 'ad: uncertain', 'acs: uncertain', 'mr: uncertain']",mrobbins,39,18,2523908,2025-03-17 16:51:01.550058+00:00,annotations.add
2119195,103800.0,53992.0,32616.0,5,2025-02-26 13:04:12.463418,2025-02-26 13:04:12.463418,,Postsynaptic,shiyan,shiyan,608285,608285,neuron 608286,103800.0,53816.0,32520.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: distanced set', 'sh: distanced set', 'mc: pre correct', 'ad: uncertain', 'acs: uncertain', 'mr: uncertain']",cube2,"['ad: distanced set', 'sh: distanced set', 'mc: pre correct', 'ad: uncertain', 'acs: uncertain', 'mr: uncertain']",acorreia,9,18,2523878,2025-03-17 16:44:24.301915+00:00,annotations.add
2119196,103560.0,53824.0,32232.0,5,2025-02-26 13:04:12.557207,2025-02-26 13:04:12.557207,,Postsynaptic,shiyan,shiyan,608289,608289,neuron 608290,103576.0,53792.0,32112.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: pre correct', 'mc: pre correct', 'sh: pre correct', 'acs: wrong set', 'mr: distanced set']",cube2,"['ad: pre correct', 'mc: pre correct', 'sh: pre correct', 'acs: wrong set', 'mr: distanced set']",mclayton,23,18,2524290,2025-03-17 17:46:57.422115+00:00,annotations.add
2119196,103560.0,53824.0,32232.0,5,2025-02-26 13:04:12.557207,2025-02-26 13:04:12.557207,,Postsynaptic,shiyan,shiyan,608289,608289,neuron 608290,103576.0,53792.0,32112.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: pre correct', 'mc: pre correct', 'sh: pre correct', 'acs: wrong set', 'mr: distanced set']",cube2,"['ad: pre correct', 'mc: pre correct', 'sh: pre correct', 'acs: wrong set', 'mr: distanced set']",adulac,18,18,2524218,2025-03-17 17:39:29.253835+00:00,annotations.add
2119196,103560.0,53824.0,32232.0,5,2025-02-26 13:04:12.557207,2025-02-26 13:04:12.557207,,Postsynaptic,shiyan,shiyan,608289,608289,neuron 608290,103576.0,53792.0,32112.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: pre correct', 'mc: pre correct', 'sh: pre correct', 'acs: wrong set', 'mr: distanced set']",cube2,"['ad: pre correct', 'mc: pre correct', 'sh: pre correct', 'acs: wrong set', 'mr: distanced set']",sharris,47,18,2523972,2025-03-17 17:09:27.682961+00:00,annotations.add
2119196,103560.0,53824.0,32232.0,5,2025-02-26 13:04:12.557207,2025-02-26 13:04:12.557207,,Postsynaptic,shiyan,shiyan,608289,608289,neuron 608290,103576.0,53792.0,32112.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: pre correct', 'mc: pre correct', 'sh: pre correct', 'acs: wrong set', 'mr: distanced set']",cube2,"['ad: pre correct', 'mc: pre correct', 'sh: pre correct', 'acs: wrong set', 'mr: distanced set']",acorreia,9,18,2523922,2025-03-17 16:54:54.870534+00:00,annotations.add
2119196,103560.0,53824.0,32232.0,5,2025-02-26 13:04:12.557207,2025-02-26 13:04:12.557207,,Postsynaptic,shiyan,shiyan,608289,608289,neuron 608290,103576.0,53792.0,32112.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: pre correct', 'mc: pre correct', 'sh: pre correct', 'acs: wrong set', 'mr: distanced set']",cube2,"['ad: pre correct', 'mc: pre correct', 'sh: pre correct', 'acs: wrong set', 'mr: distanced set']",mrobbins,39,18,2523906,2025-03-17 16:50:24.126182+00:00,annotations.add
2119197,103520.0,53384.0,32480.0,5,2025-02-26 13:04:12.645950,2025-02-26 13:04:12.645950,,Postsynaptic,shiyan,shiyan,608293,608293,neuron 608294,103504.0,53496.0,32400.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: wrong set', 'mr: uncertain']",cube2,"['mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: wrong set', 'mr: uncertain']",mclayton,23,18,2524300,2025-03-17 17:48:21.284765+00:00,annotations.add
2119197,103520.0,53384.0,32480.0,5,2025-02-26 13:04:12.645950,2025-02-26 13:04:12.645950,,Postsynaptic,shiyan,shiyan,608293,608293,neuron 608294,103504.0,53496.0,32400.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: wrong set', 'mr: uncertain']",cube2,"['mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: wrong set', 'mr: uncertain']",adulac,18,18,2524222,2025-03-17 17:40:02.824795+00:00,annotations.add
2119197,103520.0,53384.0,32480.0,5,2025-02-26 13:04:12.645950,2025-02-26 13:04:12.645950,,Postsynaptic,shiyan,shiyan,608293,608293,neuron 608294,103504.0,53496.0,32400.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: wrong set', 'mr: uncertain']",cube2,"['mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: wrong set', 'mr: uncertain']",sharris,47,18,2523978,2025-03-17 17:11:24.022371+00:00,annotations.add
2119197,103520.0,53384.0,32480.0,5,2025-02-26 13:04:12.645950,2025-02-26 13:04:12.645950,,Postsynaptic,shiyan,shiyan,608293,608293,neuron 608294,103504.0,53496.0,32400.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: wrong set', 'mr: uncertain']",cube2,"['mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: wrong set', 'mr: uncertain']",mrobbins,39,18,2523904,2025-03-17 16:49:33.342823+00:00,annotations.add
2119197,103520.0,53384.0,32480.0,5,2025-02-26 13:04:12.645950,2025-02-26 13:04:12.645950,,Postsynaptic,shiyan,shiyan,608293,608293,neuron 608294,103504.0,53496.0,32400.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: wrong set', 'mr: uncertain']",cube2,"['mc: pre correct', 'ad: wrong set', 'sh: pre correct', 'acs: wrong set', 'mr: uncertain']",acorreia,9,18,2523882,2025-03-17 16:45:38.944011+00:00,annotations.add
2119198,104608.0,54168.0,32088.0,5,2025-02-26 13:04:12.737079,2025-02-26 13:04:12.737079,,Postsynaptic,shiyan,shiyan,608297,608297,neuron 608298,104600.0,54048.0,32040.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'mc: wrong set', 'ad: wrong set', 'sh: pre correct', 'acs: uncertain', 'mr: pre correct']",cube2,"['mc: wrong set', 'ad: wrong set', 'sh: pre correct', 'acs: uncertain', 'mr: pre correct']",mclayton,23,18,2524310,2025-03-17 17:49:21.015260+00:00,annotations.add
2119198,104608.0,54168.0,32088.0,5,2025-02-26 13:04:12.737079,2025-02-26 13:04:12.737079,,Postsynaptic,shiyan,shiyan,608297,608297,neuron 608298,104600.0,54048.0,32040.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'mc: wrong set', 'ad: wrong set', 'sh: pre correct', 'acs: uncertain', 'mr: pre correct']",cube2,"['mc: wrong set', 'ad: wrong set', 'sh: pre correct', 'acs: uncertain', 'mr: pre correct']",adulac,18,18,2524228,2025-03-17 17:40:40.562057+00:00,annotations.add
2119198,104608.0,54168.0,32088.0,5,2025-02-26 13:04:12.737079,2025-02-26 13:04:12.737079,,Postsynaptic,shiyan,shiyan,608297,608297,neuron 608298,104600.0,54048.0,32040.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'mc: wrong set', 'ad: wrong set', 'sh: pre correct', 'acs: uncertain', 'mr: pre correct']",cube2,"['mc: wrong set', 'ad: wrong set', 'sh: pre correct', 'acs: uncertain', 'mr: pre correct']",sharris,47,18,2523984,2025-03-17 17:13:04.537794+00:00,annotations.add
